ValorPIB,SetorPIB,AnoPIB,NomeCidadePIB,UFPIB,CodigoIBGE
0,Agropecuária,2016,BIRIGUI,SP,3506508
0,Agropecuária,2016,BIRITIBA MIRIM,SP,3506607
,Agropecuária,2016,BOA ESPERANÇA DO SUL,SP,3506706
,Agropecuária,2016,BOCAINA,SP,3506805
,Agropecuária,2016,BOFETE,SP,3506904
0,Agropecuária,2016,BOITUVA,SP,3507001
9665357000,Agropecuária,2016,BOM JESUS DOS PERDÕES,SP,3507100
5290797000,Agropecuária,2016,BOM SUCESSO DE ITARARÉ,SP,3507159
0,Agropecuária,2016,BORÁ,SP,3507209
,Agropecuária,2016,BORACÉIA,SP,3507308
,Agropecuária,2016,BORBOREMA,SP,3507407
0,Agropecuária,2016,BOREBI,SP,3507456
0,Agropecuária,2016,BOTUCATU,SP,3507506
0,Agropecuária,2016,BRAGANÇA PAULISTA,SP,3507605
0,Agropecuária,2016,BRAÚNA,SP,3507704
,Agropecuária,2016,BREJO ALEGRE,SP,3507753
,Agropecuária,2016,BRODOWSKI,SP,3507803
,Agropecuária,2016,BROTAS,SP,3507902
0,Agropecuária,2016,BURI,SP,3508009
,Agropecuária,2016,BURITAMA,SP,3508108
,Agropecuária,2016,BURITIZAL,SP,3508207
,Agropecuária,2016,CABRÁLIA PAULISTA,SP,3508306
0,Agropecuária,2016,CABREÚVA,SP,3508405
0,Agropecuária,2016,CAÇAPAVA,SP,3508504
,Agropecuária,2016,CACHOEIRA PAULISTA,SP,3508603
,Agropecuária,2016,CACONDE,SP,3508702
,Agropecuária,2016,CAFELÂNDIA,SP,3508801
,Agropecuária,2016,CAIABU,SP,3508900
2432107000,Agropecuária,2016,CAIEIRAS,SP,3509007
0,Agropecuária,2016,CAIUÁ,SP,3509106
2357293000,Agropecuária,2016,CAJAMAR,SP,3509205
204624000,Agropecuária,2016,CAJATI,SP,3509254
0,Agropecuária,2016,CAJOBI,SP,3509304
,Agropecuária,2016,CAJURU,SP,3509403
,Agropecuária,2016,CAMPINA DO MONTE ALEGRE,SP,3509452
0,Agropecuária,2016,CAMPINAS,SP,3509502
7865159000,Agropecuária,2016,CAMPO LIMPO PAULISTA,SP,3509601
4556726000,Agropecuária,2016,CAMPOS DO JORDÃO,SP,3509700
0,Agropecuária,2016,CAMPOS NOVOS PAULISTA,SP,3509809
,Agropecuária,2016,CANANÉIA,SP,3509908
5053469000,Agropecuária,2016,CANAS,SP,3509957
,Agropecuária,2016,CÂNDIDO MOTA,SP,3510005
,Agropecuária,2016,CÂNDIDO RODRIGUES,SP,3510104
9279836000,Agropecuária,2016,CANITAR,SP,3510153
,Agropecuária,2016,CAPÃO BONITO,SP,3510203
,Agropecuária,2016,CAPELA DO ALTO,SP,3510302
,Agropecuária,2016,CAPIVARI,SP,3510401
0,Agropecuária,2016,CARAGUATATUBA,SP,3510500
225515000,Agropecuária,2016,CARAPICUÍBA,SP,3510609
,Agropecuária,2016,CARDOSO,SP,3510708
0,Agropecuária,2016,CASA BRANCA,SP,3510807
0,Agropecuária,2016,CÁSSIA DOS COQUEIROS,SP,3510906
,Agropecuária,2016,CASTILHO,SP,3511003
0,Agropecuária,2016,CATANDUVA,SP,3511102
0,Agropecuária,2016,CATIGUÁ,SP,3511201
,Agropecuária,2016,CEDRAL,SP,3511300
0,Agropecuária,2016,CERQUEIRA CÉSAR,SP,3511409
0,Agropecuária,2016,CERQUILHO,SP,3511508
,Agropecuária,2016,CESÁRIO LANGE,SP,3511607
,Agropecuária,2016,CHARQUEADA,SP,3511706
,Agropecuária,2016,CHAVANTES,SP,3557204
,Agropecuária,2016,CLEMENTINA,SP,3511904
,Agropecuária,2016,COLINA,SP,3512001
,Agropecuária,2016,COLÔMBIA,SP,3512100
,Agropecuária,2016,CONCHAL,SP,3512209
,Agropecuária,2016,CONCHAS,SP,3512308
0,Agropecuária,2016,CORDEIRÓPOLIS,SP,3512407
0,Agropecuária,2016,COROADOS,SP,3512506
0,Agropecuária,2016,CORONEL MACEDO,SP,3512605
0,Agropecuária,2016,CORUMBATAÍ,SP,3512704
,Agropecuária,2016,COSMÓPOLIS,SP,3512803
,Agropecuária,2016,COSMORAMA,SP,3512902
0,Agropecuária,2016,COTIA,SP,3513009
0,Agropecuária,2016,CRAVINHOS,SP,3513108
0,Agropecuária,2016,CRISTAIS PAULISTA,SP,3513207
0,Agropecuária,2016,CRUZÁLIA,SP,3513306
8133835000,Agropecuária,2016,CRUZEIRO,SP,3513405
902059000,Agropecuária,2016,CUBATÃO,SP,3513504
,Agropecuária,2016,CUNHA,SP,3513603
,Agropecuária,2016,DESCALVADO,SP,3513702
0,Agropecuária,2016,DIADEMA,SP,3513801
7685263000,Agropecuária,2016,DIRCE REIS,SP,3513850
,Agropecuária,2016,DIVINOLÂNDIA,SP,3513900
,Agropecuária,2016,DOBRADA,SP,3514007
0,Agropecuária,2016,DOIS CÓRREGOS,SP,3514106
0,Agropecuária,2016,DOLCINÓPOLIS,SP,3514205
,Agropecuária,2016,DOURADO,SP,3514304
0,Agropecuária,2016,DRACENA,SP,3514403
,Agropecuária,2016,DUARTINA,SP,3514502
,Agropecuária,2016,DUMONT,SP,3514601
0,Agropecuária,2016,ECHAPORÃ,SP,3514700
,Agropecuária,2016,ELDORADO,SP,3514809
,Agropecuária,2016,ELIAS FAUSTO,SP,3514908
0,Agropecuária,2016,ELISIÁRIO,SP,3514924
0,Agropecuária,2016,EMBAÚBA,SP,3514957
270618000,Agropecuária,2016,EMBU DAS ARTES,SP,3515004
1797246000,Agropecuária,2016,EMBU-GUAÇU,SP,3515103
0,Agropecuária,2016,EMILIANÓPOLIS,SP,3515129
,Agropecuária,2016,ENGENHEIRO COELHO,SP,3515152
,Agropecuária,2016,ESPÍRITO SANTO DO PINHAL,SP,3515186
0,Agropecuária,2016,ESPÍRITO SANTO DO TURVO,SP,3515194
,Agropecuária,2016,ESTIVA GERBI,SP,3557303
44067000,Agropecuária,2016,ESTRELA D'OESTE,SP,3515202
,Agropecuária,2016,ESTRELA DO NORTE,SP,3515301
0,Agropecuária,2016,EUCLIDES DA CUNHA PAULISTA,SP,3515350
,Agropecuária,2016,FARTURA,SP,3515400
,Agropecuária,2016,FERNANDO PRESTES,SP,3515608
0,Agropecuária,2016,FERNANDÓPOLIS,SP,3515509
0,Agropecuária,2016,FERNÃO,SP,3515657
2092876000,Agropecuária,2016,FERRAZ DE VASCONCELOS,SP,3515707
0,Agropecuária,2016,FLORA RICA,SP,3515806
0,Agropecuária,2016,FLOREAL,SP,3515905
,Agropecuária,2016,FLÓRIDA PAULISTA,SP,3516002
0,Agropecuária,2016,FLORÍNEA,SP,3516101
0,Agropecuária,2016,FRANCA,SP,3516200
718384000,Agropecuária,2016,FRANCISCO MORATO,SP,3516309
3721083000,Agropecuária,2016,FRANCO DA ROCHA,SP,3516408
,Agropecuária,2016,GABRIEL MONTEIRO,SP,3516507
,Agropecuária,2016,GÁLIA,SP,3516606
,Agropecuária,2016,GARÇA,SP,3516705
0,Agropecuária,2016,GASTÃO VIDIGAL,SP,3516804
,Agropecuária,2016,GAVIÃO PEIXOTO,SP,3516853
,Agropecuária,2016,GENERAL SALGADO,SP,3516903
0,Agropecuária,2016,GETULINA,SP,3517000
,Agropecuária,2016,GLICÉRIO,SP,3517109
,Agropecuária,2016,GUAIÇARA,SP,3517208
0,Agropecuária,2016,GUAIMBÊ,SP,3517307
0,Agropecuária,2016,GUAÍRA,SP,3517406
,Agropecuária,2016,GUAPIAÇU,SP,3517505
,Agropecuária,2016,GUAPIARA,SP,3517604
,Agropecuária,2016,GUARÁ,SP,3517703
,Agropecuária,2016,GUARAÇAÍ,SP,3517802
,Agropecuária,2016,GUARACI,SP,3517901
5722531000,Agropecuária,2016,GUARANI D'OESTE,SP,3518008
0,Agropecuária,2016,GUARANTÃ,SP,3518107
0,Agropecuária,2016,GUARARAPES,SP,3518206
,Agropecuária,2016,GUARAREMA,SP,3518305
0,Agropecuária,2016,GUARATINGUETÁ,SP,3518404
,Agropecuária,2016,GUAREÍ,SP,3518503
,Agropecuária,2016,GUARIBA,SP,3518602
0,Agropecuária,2016,GUARUJÁ,SP,3518701
0,Agropecuária,2016,GUARULHOS,SP,3518800
,Agropecuária,2016,GUATAPARÁ,SP,3518859
0,Agropecuária,2016,GUZOLÂNDIA,SP,3518909
,Agropecuária,2016,HERCULÂNDIA,SP,3519006
0,Agropecuária,2016,HOLAMBRA,SP,3519055
1117396000,Agropecuária,2016,HORTOLÂNDIA,SP,3519071
,Agropecuária,2016,IACANGA,SP,3519105
,Agropecuária,2016,IACRI,SP,3519204
0,Agropecuária,2016,IARAS,SP,3519253
,Agropecuária,2016,IBATÉ,SP,3519303
,Agropecuária,2016,IBIRÁ,SP,3519402
,Agropecuária,2016,IBIRAREMA,SP,3519501
0,Agropecuária,2016,IBITINGA,SP,3519600
325959000,Agropecuária,2016,IBIÚNA,SP,3519709
,Agropecuária,2016,ICÉM,SP,3519808
,Agropecuária,2016,IEPÊ,SP,3519907
,Agropecuária,2016,IGARAÇU DO TIETÊ,SP,3520004
,Agropecuária,2016,IGARAPAVA,SP,3520103
,Agropecuária,2016,IGARATÁ,SP,3520202
,Agropecuária,2016,IGUAPE,SP,3520301
3788646000,Agropecuária,2016,ILHA COMPRIDA,SP,3520426
,Agropecuária,2016,ILHA SOLTEIRA,SP,3520442
3015845000,Agropecuária,2016,ILHABELA,SP,3520400
0,Agropecuária,2016,INDAIATUBA,SP,3520509
0,Agropecuária,2016,INDIANA,SP,3520608
0,Agropecuária,2016,INDIAPORÃ,SP,3520707
9237238000,Agropecuária,2016,INÚBIA PAULISTA,SP,3520806
,Agropecuária,2016,IPAUSSU,SP,3520905
,Agropecuária,2016,IPERÓ,SP,3521002
,Agropecuária,2016,IPEÚNA,SP,3521101
,Agropecuária,2016,IPIGUÁ,SP,3521150
4934293000,Agropecuária,2016,IPORANGA,SP,3521200
,Agropecuária,2016,IPUÃ,SP,3521309
0,Agropecuária,2016,IRACEMÁPOLIS,SP,3521408
,Agropecuária,2016,IRAPUÃ,SP,3521507
0,Agropecuária,2016,IRAPURU,SP,3521606
,Agropecuária,2016,ITABERÁ,SP,3521705
,Agropecuária,2016,ITAÍ,SP,3521804
,Agropecuária,2016,ITAJOBI,SP,3521903
,Agropecuária,2016,ITAJU,SP,3522000
,Agropecuária,2016,ITANHAÉM,SP,3522109
4115879000,Agropecuária,2016,ITAOCA,SP,3522158
0,Agropecuária,2016,ITAPECERICA DA SERRA,SP,3522208
0,Agropecuária,2016,ITAPETININGA,SP,3522307
0,Agropecuária,2016,ITAPEVA,SP,3522406
248066000,Agropecuária,2016,ITAPEVI,SP,3522505
0,Agropecuária,2016,ITAPIRA,SP,3522604
3809171000,Agropecuária,2016,ITAPIRAPUÃ PAULISTA,SP,3522653
0,Agropecuária,2016,ITÁPOLIS,SP,3522703
,Agropecuária,2016,ITAPORANGA,SP,3522802
,Agropecuária,2016,ITAPUÍ,SP,3522901
0,Agropecuária,2016,ITAPURA,SP,3523008
0,Agropecuária,2016,ITAQUAQUECETUBA,SP,3523107
,Agropecuária,2016,ITARARÉ,SP,3523206
0,Agropecuária,2016,ITARIRI,SP,3523305
0,Agropecuária,2016,ITATIBA,SP,3523404
,Agropecuária,2016,ITATINGA,SP,3523503
,Agropecuária,2016,ITIRAPINA,SP,3523602
0,Agropecuária,2016,ITIRAPUÃ,SP,3523701
0,Agropecuária,2016,ITOBI,SP,3523800
0,Agropecuária,2016,ITU,SP,3523909
0,Agropecuária,2016,ITUPEVA,SP,3524006
,Agropecuária,2016,ITUVERAVA,SP,3524105
,Agropecuária,2016,JABORANDI,SP,3524204
0,Agropecuária,2016,JABOTICABAL,SP,3524303
0,Agropecuária,2016,JACAREÍ,SP,3524402
0,Agropecuária,2016,JACI,SP,3524501
,Agropecuária,2016,JACUPIRANGA,SP,3524600
0,Agropecuária,2016,JAGUARIÚNA,SP,3524709
,Agropecuária,2016,JALES,SP,3524808
4992076000,Agropecuária,2016,JAMBEIRO,SP,3524907
496132000,Agropecuária,2016,JANDIRA,SP,3525003
,Agropecuária,2016,JARDINÓPOLIS,SP,3525102
0,Agropecuária,2016,JARINU,SP,3525201
0,Agropecuária,2016,JAÚ,SP,3525300
0,Agropecuária,2016,JERIQUARA,SP,3525409
,Agropecuária,2016,JOANÓPOLIS,SP,3525508
0,Agropecuária,2016,JOÃO RAMALHO,SP,3525607
,Agropecuária,2016,JOSÉ BONIFÁCIO,SP,3525706
6803076000,Agropecuária,2016,JÚLIO MESQUITA,SP,3525805
5114072000,Agropecuária,2016,JUMIRIM,SP,3525854
0,Agropecuária,2016,JUNDIAÍ,SP,3525904
,Agropecuária,2016,JUNQUEIRÓPOLIS,SP,3526001
121914000,Agropecuária,2016,JUQUIÁ,SP,3526100
772205000,Agropecuária,2016,JUQUITIBA,SP,3526209
8190338000,Agropecuária,2016,LAGOINHA,SP,3526308
,Agropecuária,2016,LARANJAL PAULISTA,SP,3526407
0,Agropecuária,2016,LAVÍNIA,SP,3526506
4883236000,Agropecuária,2016,LAVRINHAS,SP,3526605
0,Agropecuária,2016,LEME,SP,3526704
0,Agropecuária,2016,LENÇÓIS PAULISTA,SP,3526803
0,Agropecuária,2016,LIMEIRA,SP,3526902
5857133000,Agropecuária,2016,LINDÓIA,SP,3527009
0,Agropecuária,2016,LINS,SP,3527108
0,Agropecuária,2016,LORENA,SP,3527207
0,Agropecuária,2016,LOURDES,SP,3527256
0,Agropecuária,2016,LOUVEIRA,SP,3527306
,Agropecuária,2016,LUCÉLIA,SP,3527405
0,Agropecuária,2016,LUCIANÓPOLIS,SP,3527504
,Agropecuária,2016,LUÍS ANTÔNIO,SP,3527603
0,Agropecuária,2016,LUIZIÂNIA,SP,3527702
0,Agropecuária,2016,LUPÉRCIO,SP,3527801
0,Agropecuária,2016,LUTÉCIA,SP,3527900
,Agropecuária,2016,MACATUBA,SP,3528007
0,Agropecuária,2016,MACAUBAL,SP,3528106
0,Agropecuária,2016,MACEDÔNIA,SP,3528205
0,Agropecuária,2016,MAGDA,SP,3528304
,Agropecuária,2016,MAIRINQUE,SP,3528403
1680496000,Agropecuária,2016,MAIRIPORÃ,SP,3528502
,Agropecuária,2016,MANDURI,SP,3528601
0,Agropecuária,2016,MARABÁ PAULISTA,SP,3528700
0,Agropecuária,2016,MARACAÍ,SP,3528809
,Agropecuária,2016,MARAPOAMA,SP,3528858
0,Agropecuária,2016,MARIÁPOLIS,SP,3528908
0,Agropecuária,2016,MARÍLIA,SP,3529005
8635573000,Agropecuária,2016,MARINÓPOLIS,SP,3529104
,Agropecuária,2016,MARTINÓPOLIS,SP,3529203
0,Agropecuária,2016,MATÃO,SP,3529302
609664000,Agropecuária,2016,MAUÁ,SP,3529401
,Agropecuária,2016,MENDONÇA,SP,3529500
,Agropecuária,2016,MERIDIANO,SP,3529609
0,Agropecuária,2016,MESÓPOLIS,SP,3529658
,Agropecuária,2016,MIGUELÓPOLIS,SP,3529708
,Agropecuária,2016,MINEIROS DO TIETÊ,SP,3529807
0,Agropecuária,2016,MIRA ESTRELA,SP,3530003
,Agropecuária,2016,MIRACATU,SP,3529906
,Agropecuária,2016,MIRANDÓPOLIS,SP,3530102
0,Agropecuária,2016,MIRANTE DO PARANAPANEMA,SP,3530201
0,Agropecuária,2016,MIRASSOL,SP,3530300
,Agropecuária,2016,MIRASSOLÂNDIA,SP,3530409
0,Agropecuária,2016,MOCOCA,SP,3530508
392068000,Agropecuária,2016,MOGI DAS CRUZES,SP,3530607
0,Agropecuária,2016,MOGI GUAÇU,SP,3530706
0,Agropecuária,2016,MOGI MIRIM,SP,3530805
0,Agropecuária,2016,MOMBUCA,SP,3530904
,Agropecuária,2016,MONÇÕES,SP,3531001
,Agropecuária,2016,MONGAGUÁ,SP,3531100
,Agropecuária,2016,MONTE ALEGRE DO SUL,SP,3531209
,Agropecuária,2016,MONTE ALTO,SP,3531308
,Agropecuária,2016,MONTE APRAZÍVEL,SP,3531407
,Agropecuária,2016,MONTE AZUL PAULISTA,SP,3531506
0,Agropecuária,2016,MONTE CASTELO,SP,3531605
0,Agropecuária,2016,MONTE MOR,SP,3531803
4666512000,Agropecuária,2016,MONTEIRO LOBATO,SP,3531704
,Agropecuária,2016,MORRO AGUDO,SP,3531902
,Agropecuária,2016,MORUNGABA,SP,3532009
0,Agropecuária,2016,MOTUCA,SP,3532058
0,Agropecuária,2016,MURUTINGA DO SUL,SP,3532108
0,Agropecuária,2016,NANTES,SP,3532157
,Agropecuária,2016,NARANDIBA,SP,3532207
8228219000,Agropecuária,2016,NATIVIDADE DA SERRA,SP,3532306
,Agropecuária,2016,NAZARÉ PAULISTA,SP,3532405
,Agropecuária,2016,NEVES PAULISTA,SP,3532504
,Agropecuária,2016,NHANDEARA,SP,3532603
,Agropecuária,2016,NIPOÃ,SP,3532702
,Agropecuária,2016,NOVA ALIANÇA,SP,3532801
,Agropecuária,2016,NOVA CAMPINA,SP,3532827
0,Agropecuária,2016,NOVA CANAÃ PAULISTA,SP,3532843
0,Agropecuária,2016,NOVA CASTILHO,SP,3532868
,Agropecuária,2016,NOVA EUROPA,SP,3532900
,Agropecuária,2016,NOVA GRANADA,SP,3533007
2622506000,Agropecuária,2016,NOVA GUATAPORANGA,SP,3533106
,Agropecuária,2016,NOVA INDEPENDÊNCIA,SP,3533205
5953123000,Agropecuária,2016,NOVA LUZITÂNIA,SP,3533304
0,Agropecuária,2016,NOVA ODESSA,SP,3533403
0,Agropecuária,2016,NOVAIS,SP,3533254
,Agropecuária,2016,NOVO HORIZONTE,SP,3533502
,Agropecuária,2016,NUPORANGA,SP,3533601
0,Agropecuária,2016,OCAUÇU,SP,3533700
0,Agropecuária,2016,ÓLEO,SP,3533809
,Agropecuária,2016,OLÍMPIA,SP,3533908
,Agropecuária,2016,ONDA VERDE,SP,3534005
0,Agropecuária,2016,ORIENTE,SP,3534104
,Agropecuária,2016,ORINDIÚVA,SP,3534203
,Agropecuária,2016,ORLÂNDIA,SP,3534302
947162000,Agropecuária,2016,OSASCO,SP,3534401
0,Agropecuária,2016,OSCAR BRESSANE,SP,3534500
,Agropecuária,2016,OSVALDO CRUZ,SP,3534609
0,Agropecuária,2016,OURINHOS,SP,3534708
24059000,Agropecuária,2016,OURO VERDE,SP,3534807
,Agropecuária,2016,OUROESTE,SP,3534757
0,Agropecuária,2016,PACAEMBU,SP,3534906
,Agropecuária,2016,PALESTINA,SP,3535002
8232789000,Agropecuária,2016,PALMARES PAULISTA,SP,3535101
,Agropecuária,2016,PALMEIRA D'OESTE,SP,3535200
,Agropecuária,2016,PALMITAL,SP,3535309
0,Agropecuária,2016,PANORAMA,SP,3535408
,Agropecuária,2016,PARAGUAÇU PAULISTA,SP,3535507
0,Agropecuária,2016,PARAIBUNA,SP,3535606
,Agropecuária,2016,PARAÍSO,SP,3535705
,Agropecuária,2016,PARANAPANEMA,SP,3535804
0,Agropecuária,2016,PARANAPUÃ,SP,3535903
,Agropecuária,2016,PARAPUÃ,SP,3536000
,Agropecuária,2016,PARDINHO,SP,3536109
,Agropecuária,2016,PARIQUERA-AÇU,SP,3536208
0,Agropecuária,2016,PARISI,SP,3536257
0,Agropecuária,2016,PATROCÍNIO PAULISTA,SP,3536307
,Agropecuária,2016,PAULICÉIA,SP,3536406
0,Agropecuária,2016,PAULÍNIA,SP,3536505
8499399000,Agropecuária,2016,PAULISTÂNIA,SP,3536570
,Agropecuária,2016,PAULO DE FARIA,SP,3536604
,Agropecuária,2016,PEDERNEIRAS,SP,3536703
0,Agropecuária,2016,PEDRA BELA,SP,3536802
0,Agropecuária,2016,PEDRANÓPOLIS,SP,3536901
0,Agropecuária,2016,PEDREGULHO,SP,3537008
8134076000,Agropecuária,2016,PEDREIRA,SP,3537107
,Agropecuária,2016,PEDRINHAS PAULISTA,SP,3537156
0,Agropecuária,2016,PEDRO DE TOLEDO,SP,3537206
,Agropecuária,2016,PENÁPOLIS,SP,3537305
,Agropecuária,2016,PEREIRA BARRETO,SP,3537404
,Agropecuária,2016,PEREIRAS,SP,3537503
,Agropecuária,2016,PERUÍBE,SP,3537602
0,Agropecuária,2016,PIACATU,SP,3537701
0,Agropecuária,2016,PIEDADE,SP,3537800
109939000,Agropecuária,2016,PILAR DO SUL,SP,3537909
0,Agropecuária,2016,PINDAMONHANGABA,SP,3538006
,Agropecuária,2016,PINDORAMA,SP,3538105
,Agropecuária,2016,PINHALZINHO,SP,3538204
0,Agropecuária,2016,PIQUEROBI,SP,3538303
3237039000,Agropecuária,2016,PIQUETE,SP,3538501
,Agropecuária,2016,PIRACAIA,SP,3538600
0,Agropecuária,2016,PIRACICABA,SP,3538709
,Agropecuária,2016,PIRAJU,SP,3538808
,Agropecuária,2016,PIRAJUÍ,SP,3538907
,Agropecuária,2016,PIRANGI,SP,3539004
0,Agropecuária,2016,PIRAPORA DO BOM JESUS,SP,3539103
0,Agropecuária,2016,PIRAPOZINHO,SP,3539202
0,Agropecuária,2016,PIRASSUNUNGA,SP,3539301
,Agropecuária,2016,PIRATININGA,SP,3539400
,Agropecuária,2016,PITANGUEIRAS,SP,3539509
0,Agropecuária,2016,PLANALTO,SP,3539608
,Agropecuária,2016,PLATINA,SP,3539707
2557835000,Agropecuária,2016,POÁ,SP,3539806
,Agropecuária,2016,POLONI,SP,3539905
0,Agropecuária,2016,POMPÉIA,SP,3540002
0,Agropecuária,2016,PONGAÍ,SP,3540101
0,Agropecuária,2016,PONTAL,SP,3540200
0,Agropecuária,2016,PONTALINDA,SP,3540259
,Agropecuária,2016,PONTES GESTAL,SP,3540309
0,Agropecuária,2016,POPULINA,SP,3540408
,Agropecuária,2016,PORANGABA,SP,3540507
,Agropecuária,2016,PORTO FELIZ,SP,3540606
,Agropecuária,2016,PORTO FERREIRA,SP,3540705
1685734000,Agropecuária,2016,POTIM,SP,3540754
,Agropecuária,2016,POTIRENDABA,SP,3540804
4124564000,Agropecuária,2016,PRACINHA,SP,3540853
,Agropecuária,2016,PRADÓPOLIS,SP,3540903
3653338000,Agropecuária,2016,PRAIA GRANDE,SP,3541000
0,Agropecuária,2016,PRATÂNIA,SP,3541059
0,Agropecuária,2016,PRESIDENTE ALVES,SP,3541109
,Agropecuária,2016,PRESIDENTE BERNARDES,SP,3541208
,Agropecuária,2016,PRESIDENTE EPITÁCIO,SP,3541307
0,Agropecuária,2016,PRESIDENTE PRUDENTE,SP,3541406
,Agropecuária,2016,PRESIDENTE VENCESLAU,SP,3541505
0,Agropecuária,2016,PROMISSÃO,SP,3541604
0,Agropecuária,2016,QUADRA,SP,3541653
,Agropecuária,2016,QUATÁ,SP,3541703
,Agropecuária,2016,QUEIROZ,SP,3541802
4245819000,Agropecuária,2016,QUELUZ,SP,3541901
,Agropecuária,2016,QUINTANA,SP,3542008
,Agropecuária,2016,RAFARD,SP,3542107
,Agropecuária,2016,RANCHARIA,SP,3542206
0,Agropecuária,2016,REDENÇÃO DA SERRA,SP,3542305
,Agropecuária,2016,REGENTE FEIJÓ,SP,3542404
0,Agropecuária,2016,REGINÓPOLIS,SP,3542503
0,Agropecuária,2016,REGISTRO,SP,3542602
,Agropecuária,2016,RESTINGA,SP,3542701
0,Agropecuária,2016,RIBEIRA,SP,3542800
,Agropecuária,2016,RIBEIRÃO BONITO,SP,3542909
,Agropecuária,2016,RIBEIRÃO BRANCO,SP,3543006
0,Agropecuária,2016,RIBEIRÃO CORRENTE,SP,3543105
,Agropecuária,2016,RIBEIRÃO DO SUL,SP,3543204
0,Agropecuária,2016,RIBEIRÃO DOS ÍNDIOS,SP,3543238
,Agropecuária,2016,RIBEIRÃO GRANDE,SP,3543253
1821373000,Agropecuária,2016,RIBEIRÃO PIRES,SP,3543303
0,Agropecuária,2016,RIBEIRÃO PRETO,SP,3543402
,Agropecuária,2016,RIFAINA,SP,3543600
,Agropecuária,2016,RINCÃO,SP,3543709
,Agropecuária,2016,RINÓPOLIS,SP,3543808
0,Agropecuária,2016,RIO CLARO,SP,3543907
,Agropecuária,2016,RIO DAS PEDRAS,SP,3544004
684884000,Agropecuária,2016,RIO GRANDE DA SERRA,SP,3544103
,Agropecuária,2016,RIOLÂNDIA,SP,3544202
,Agropecuária,2016,RIVERSUL,SP,3543501
0,Agropecuária,2016,ROSANA,SP,3544251
4555084000,Agropecuária,2016,ROSEIRA,SP,3544301
0,Agropecuária,2016,RUBIÁCEA,SP,3544400
0,Agropecuária,2016,RUBINÉIA,SP,3544509
,Agropecuária,2016,SABINO,SP,3544608
0,Agropecuária,2016,SAGRES,SP,3544707
0,Agropecuária,2016,SALES,SP,3544806
,Agropecuária,2016,SALES OLIVEIRA,SP,3544905
,Agropecuária,2016,SALESÓPOLIS,SP,3545001
0,Agropecuária,2016,SALMOURÃO,SP,3545100
,Agropecuária,2016,SALTINHO,SP,3545159
0,Agropecuária,2016,SALTO,SP,3545209
,Agropecuária,2016,SALTO DE PIRAPORA,SP,3545308
,Agropecuária,2016,SALTO GRANDE,SP,3545407
,Agropecuária,2016,SANDOVALINA,SP,3545506
,Agropecuária,2016,SANTA ADÉLIA,SP,3545605
,Agropecuária,2016,SANTA ALBERTINA,SP,3545704
0,Agropecuária,2016,SANTA BÁRBARA D'OESTE,SP,3545803
4286785000,Agropecuária,2016,SANTA BRANCA,SP,3546009
0,Agropecuária,2016,SANTA CLARA D'OESTE,SP,3546108
,Agropecuária,2016,SANTA CRUZ DA CONCEIÇÃO,SP,3546207
0,Agropecuária,2016,SANTA CRUZ DA ESPERANÇA,SP,3546256
,Agropecuária,2016,SANTA CRUZ DAS PALMEIRAS,SP,3546306
0,Agropecuária,2016,SANTA CRUZ DO RIO PARDO,SP,3546405
0,Agropecuária,2016,SANTA ERNESTINA,SP,3546504
,Agropecuária,2016,SANTA FÉ DO SUL,SP,3546603
,Agropecuária,2016,SANTA GERTRUDES,SP,3546702
,Agropecuária,2016,SANTA ISABEL,SP,3546801
0,Agropecuária,2016,SANTA LÚCIA,SP,3546900
,Agropecuária,2016,SANTA MARIA DA SERRA,SP,3547007
0,Agropecuária,2016,SANTA MERCEDES,SP,3547106
0,Agropecuária,2016,SANTA RITA D'OESTE,SP,3547403
0,Agropecuária,2016,SANTA RITA DO PASSA QUATRO,SP,3547502
,Agropecuária,2016,SANTA ROSA DE VITERBO,SP,3547601
0,Agropecuária,2016,SANTA SALETE,SP,3547650
0,Agropecuária,2016,SANTANA DA PONTE PENSA,SP,3547205
0,Agropecuária,2016,SANTANA DE PARNAÍBA,SP,3547304
,Agropecuária,2016,SANTO ANASTÁCIO,SP,3547700
1012597000,Agropecuária,2016,SANTO ANDRÉ,SP,3547809
0,Agropecuária,2016,SANTO ANTÔNIO DA ALEGRIA,SP,3547908
,Agropecuária,2016,SANTO ANTÔNIO DE POSSE,SP,3548005
,Agropecuária,2016,SANTO ANTÔNIO DO ARACANGUÁ,SP,3548054
,Agropecuária,2016,SANTO ANTÔNIO DO JARDIM,SP,3548104
0,Agropecuária,2016,SANTO ANTÔNIO DO PINHAL,SP,3548203
4971205000,Agropecuária,2016,SANTO EXPEDITO,SP,3548302
0,Agropecuária,2016,SANTÓPOLIS DO AGUAPEÍ,SP,3548401
3513954000,Agropecuária,2016,SANTOS,SP,3548500
,Agropecuária,2016,SÃO BENTO DO SAPUCAÍ,SP,3548609
8134161000,Agropecuária,2016,SÃO BERNARDO DO CAMPO,SP,3548708
23518000,Agropecuária,2016,SÃO CAETANO DO SUL,SP,3548807
0,Agropecuária,2016,SÃO CARLOS,SP,3548906
0,Agropecuária,2016,SÃO FRANCISCO,SP,3549003
0,Agropecuária,2016,SÃO JOÃO DA BOA VISTA,SP,3549102
0,Agropecuária,2016,SÃO JOÃO DAS DUAS PONTES,SP,3549201
